session_id,user_id,book_id,condition,event_type,timestamp,page_number,latency_ms,manual_interventions,line_index,direction,trigger
1777566315627,,1,C1,session_start,1777566315648,1,,0,,,
1777566315627,,1,C1,line_change,1777566315648,0,,0,0,,auto
1777566315627,,1,C1,session_end,1777566322212,1,,0,,,
